MONGODB | Topology type 'unknown' initializing.
MONGODB | Server localhost:27017 initializing.
MONGODB | Topology type 'unknown' changed to type 'single'.
MONGODB | Server description for localhost:27017 changed from 'unknown' to 'standalone'.
MONGODB | There was a change in the members of the 'single' topology.
MONGODB | localhost:27017 | triresults_development.delete | STARTED | {"delete"=>"races", "deletes"=>[{"q"=>{}, "limit"=>0}], "ordered"=>true}
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007cb2'), "group"=>{"name"=>"40 to 49 (F)", "place"=>1}, "bib"=>19, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.012784s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007cc2'), "group"=>{"name"=>"30 to 39 (F)", "place"=>1}, "bib"=>20, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.002064s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007cd2'), "group"=>{"name"=>"20 to 29 (M)", "place"=>6}, "bib"=>1, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_i...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001979s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007ce2'), "group"=>{"name"=>"20 to 29 (M)", "place"=>7}, "bib"=>2, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_i...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001888s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007cf2'), "group"=>{"name"=>"10 to 19 (M)", "place"=>2}, "bib"=>3, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_i...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.002002s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007d02'), "group"=>{"name"=>"20 to 29 (M)", "place"=>4}, "bib"=>4, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_i...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.003001s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007d12'), "group"=>{"name"=>"50 to 59 (F)", "place"=>2}, "bib"=>5, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_i...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.002001s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007d22'), "group"=>{"name"=>"masters F", "place"=>2}, "bib"=>6, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_id"=...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007d32'), "group"=>{"name"=>"20 to 29 (F)", "place"=>1}, "bib"=>7, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_i...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.000999s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007d42'), "group"=>{"name"=>"20 to 29 (M)", "place"=>1}, "bib"=>8, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_i...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007d52'), "group"=>{"name"=>"masters F", "place"=>1}, "bib"=>9, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_id"=...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001001s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007d62'), "group"=>{"name"=>"20 to 29 (M)", "place"=>3}, "bib"=>10, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.002002s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007d72'), "group"=>{"name"=>"20 to 29 (M)", "place"=>5}, "bib"=>11, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.002005s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007d82'), "group"=>{"name"=>"10 to 19 (M)", "place"=>1}, "bib"=>12, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.002s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007d92'), "group"=>{"name"=>"40 to 49 (M)", "place"=>2}, "bib"=>13, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.002s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007da2'), "group"=>{"name"=>"50 to 59 (M)", "place"=>1}, "bib"=>14, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001001s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007db2'), "group"=>{"name"=>"masters M", "place"=>2}, "bib"=>15, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_id"...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.002003s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007dc2'), "group"=>{"name"=>"40 to 49 (F)", "place"=>1}, "bib"=>16, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.002002s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007dd2'), "group"=>{"name"=>"50 to 59 (F)", "place"=>1}, "bib"=>17, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.002001s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007de2'), "group"=>{"name"=>"40 to 49 (M)", "place"=>1}, "bib"=>18, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.002005s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007df2'), "group"=>{"name"=>"masters M", "place"=>1}, "bib"=>19, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_id"...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.002002s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007e02'), "group"=>{"name"=>"20 to 29 (M)", "place"=>2}, "bib"=>20, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.013017s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007e12'), "group"=>{"name"=>"40 to 49 (M)"}, "bib"=>1, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_id"=>BSON::Ob...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001002s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007e22'), "group"=>{"name"=>"20 to 29 (F)"}, "bib"=>2, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_id"=>BSON::Ob...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001001s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007e32'), "group"=>{"name"=>"20 to 29 (F)"}, "bib"=>3, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_id"=>BSON::Ob...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007e42'), "group"=>{"name"=>"40 to 49 (F)"}, "bib"=>4, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_id"=>BSON::Ob...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001485s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007e52'), "group"=>{"name"=>"masters F"}, "bib"=>5, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_id"=>BSON::Objec...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007e62'), "group"=>{"name"=>"masters M"}, "bib"=>6, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_id"=>BSON::Objec...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001996s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007e72'), "group"=>{"name"=>"50 to 59 (M)"}, "bib"=>7, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_id"=>BSON::Ob...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001998s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007e82'), "group"=>{"name"=>"masters M"}, "bib"=>8, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_id"=>BSON::Objec...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.000998s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007e92'), "group"=>{"name"=>"20 to 29 (M)"}, "bib"=>9, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_id"=>BSON::Ob...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.000999s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007ea2'), "group"=>{"name"=>"50 to 59 (M)"}, "bib"=>10, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_id"=>BSON::O...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001997s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007eb2'), "group"=>{"name"=>"50 to 59 (M)"}, "bib"=>11, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_id"=>BSON::O...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.002s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007ec2'), "group"=>{"name"=>"masters M"}, "bib"=>12, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_id"=>BSON::Obje...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001998s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007ed2'), "group"=>{"name"=>"40 to 49 (M)"}, "bib"=>13, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_id"=>BSON::O...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.000999s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007ee2'), "group"=>{"name"=>"20 to 29 (F)"}, "bib"=>14, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_id"=>BSON::O...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001998s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007ef2'), "group"=>{"name"=>"10 to 19 (M)"}, "bib"=>15, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_id"=>BSON::O...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001998s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007f02'), "group"=>{"name"=>"30 to 39 (F)"}, "bib"=>16, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_id"=>BSON::O...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.000998s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007f12'), "group"=>{"name"=>"40 to 49 (M)"}, "bib"=>17, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_id"=>BSON::O...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001998s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007f22'), "group"=>{"name"=>"40 to 49 (M)"}, "bib"=>18, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_id"=>BSON::O...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001999s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007f32'), "group"=>{"name"=>"50 to 59 (F)"}, "bib"=>19, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_id"=>BSON::O...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001998s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007f42'), "group"=>{"name"=>"40 to 49 (M)"}, "bib"=>20, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_id"=>BSON::O...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.000999s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007f52'), "group"=>{"name"=>"30 to 39 (F)", "place"=>3}, "bib"=>1, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_i...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.002001s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007f62'), "group"=>{"name"=>"30 to 39 (F)", "place"=>1}, "bib"=>2, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_i...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001999s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007f72'), "group"=>{"name"=>"20 to 29 (M)", "place"=>2}, "bib"=>3, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_i...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001999s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007f82'), "group"=>{"name"=>"50 to 59 (M)", "place"=>4}, "bib"=>4, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_i...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001999s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007f92'), "group"=>{"name"=>"20 to 29 (M)", "place"=>1}, "bib"=>5, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_i...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.00202s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007fa2'), "group"=>{"name"=>"30 to 39 (F)", "place"=>5}, "bib"=>6, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_i...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001003s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007fb2'), "group"=>{"name"=>"30 to 39 (F)", "place"=>2}, "bib"=>7, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_i...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.012201s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007fc2'), "group"=>{"name"=>"20 to 29 (F)", "place"=>1}, "bib"=>8, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_i...
MONGODB | localhost:27017 | triresults_development.insert | SUCCEEDED | 0.001999s
MONGODB | localhost:27017 | triresults_development.insert | STARTED | {"insert"=>"results", "documents"=>[{"_id"=>BSON::ObjectId('569a58d5e301d083c3007fd2'), "group"=>{"name"=>"50 to 59 (M)", "place"=>1}, "bib"=>9, "updated_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "created_at"=>Sun, 16 Jan 2011 00:00:00 +0000, "race"=>{"_i...
